,03-07-2021,03-07-2021,DT214014,"Doanh thu lớp học",,,3387,5111,251750,KH05391,,,,,,,,,7
,03-14-2021,03-14-2021,DT214015,"Doanh thu lớp học",,,3387,5111,251750,KH01438,,,,,,,,,7
,03-14-2021,03-14-2021,DT214016,"Doanh thu lớp học",,,3387,5111,265000,KH02659,,,,,,,,,7
,03-14-2021,03-14-2021,DT214017,"Doanh thu lớp học",,,3387,5111,265000,KH03881,,,,,,,,,7
,03-14-2021,03-14-2021,DT214018,"Doanh thu lớp học",,,3387,5111,265000,KH04038,,,,,,,,,7
,03-14-2021,03-14-2021,DT214019,"Doanh thu lớp học",,,3387,5111,251750,KH04138,,,,,,,,,7
,03-14-2021,03-14-2021,DT214020,"Doanh thu lớp học",,,3387,5111,251750,KH04509,,,,,,,,,7
,03-14-2021,03-14-2021,DT214021,"Doanh thu lớp học",,,3387,5111,265000,KH04883,,,,,,,,,7
,03-14-2021,03-14-2021,DT214022,"Doanh thu lớp học",,,3387,5111,265000,KH05144,,,,,,,,,7
,03-14-2021,03-14-2021,DT214023,"Doanh thu lớp học",,,3387,5111,265000,KH05145,,,,,,,,,7
,03-14-2021,03-14-2021,DT214024,"Doanh thu lớp học",,,3387,5111,251750,KH05391,,,,,,,,,7
,03-21-2021,03-21-2021,DT214025,"Doanh thu lớp học",,,3387,5111,251750,KH01438,,,,,,,,,7
,03-21-2021,03-21-2021,DT214026,"Doanh thu lớp học",,,3387,5111,265000,KH03881,,,,,,,,,7
,03-21-2021,03-21-2021,DT214027,"Doanh thu lớp học",,,3387,5111,265000,KH04038,,,,,,,,,7
,03-21-2021,03-21-2021,DT214028,"Doanh thu lớp học",,,3387,5111,251750,KH04138,,,,,,,,,7
,03-21-2021,03-21-2021,DT214029,"Doanh thu lớp học",,,3387,5111,251750,KH04509,,,,,,,,,7
,03-21-2021,03-21-2021,DT214030,"Doanh thu lớp học",,,3387,5111,265000,KH04883,,,,,,,,,7
,03-21-2021,03-21-2021,DT214031,"Doanh thu lớp học",,,3387,5111,265000,KH05144,,,,,,,,,7
,03-21-2021,03-21-2021,DT214032,"Doanh thu lớp học",,,3387,5111,265000,KH05145,,,,,,,,,7
,03-21-2021,03-21-2021,DT214033,"Doanh thu lớp học",,,3387,5111,251750,KH05391,,,,,,,,,7
,03-21-2021,03-21-2021,DT214034,"Doanh thu lớp học",,,3387,5111,265000,KH05595,,,,,,,,,7
,03-28-2021,03-28-2021,DT214035,"Doanh thu lớp học",,,3387,5111,251750,KH01438,,,,,,,,,7
,03-28-2021,03-28-2021,DT214036,"Doanh thu lớp học",,,3387,5111,265000,KH03881,,,,,,,,,7
,03-28-2021,03-28-2021,DT214037,"Doanh thu lớp học",,,3387,5111,265000,KH04038,,,,,,,,,7
,03-28-2021,03-28-2021,DT214038,"Doanh thu lớp học",,,3387,5111,251750,KH04138,,,,,,,,,7
,03-28-2021,03-28-2021,DT214039,"Doanh thu lớp học",,,3387,5111,251750,KH04509,,,,,,,,,7
,03-28-2021,03-28-2021,DT214040,"Doanh thu lớp học",,,3387,5111,265000,KH04883,,,,,,,,,7
,03-28-2021,03-28-2021,DT214041,"Doanh thu lớp học",,,3387,5111,265000,KH05144,,,,,,,,,7
,03-28-2021,03-28-2021,DT214042,"Doanh thu lớp học",,,3387,5111,265000,KH05145,,,,,,,,,7
,03-28-2021,03-28-2021,DT214043,"Doanh thu lớp học",,,3387,5111,251750,KH05391,,,,,,,,,7
,03-28-2021,03-28-2021,DT214044,"Doanh thu lớp học",,,3387,5111,265000,KH05595,,,,,,,,,7
,04-04-2021,04-04-2021,DT214045,"Doanh thu lớp học",,,3387,5111,265000,KH00307,,,,,,,,,7
,04-04-2021,04-04-2021,DT214046,"Doanh thu lớp học",,,3387,5111,251750,KH01438,,,,,,,,,7
,04-04-2021,04-04-2021,DT214047,"Doanh thu lớp học",,,3387,5111,251750,KH04138,,,,,,,,,7
,04-04-2021,04-04-2021,DT214048,"Doanh thu lớp học",,,3387,5111,251750,KH04509,,,,,,,,,7
,04-04-2021,04-04-2021,DT214049,"Doanh thu lớp học",,,3387,5111,265000,KH04883,,,,,,,,,7
,04-04-2021,04-04-2021,DT214050,"Doanh thu lớp học",,,3387,5111,265000,KH05144,,,,,,,,,7
,04-04-2021,04-04-2021,DT214051,"Doanh thu lớp học",,,3387,5111,265000,KH05145,,,,,,,,,7
,04-04-2021,04-04-2021,DT214052,"Doanh thu lớp học",,,3387,5111,265000,KH05391,,,,,,,,,7
