"Hiển thị trên sổ","Ngày chứng từ (*)","Ngày hạch toán (*)","Số chứng từ (*)","Diễn giải","Hạn thanh toán","Diễn giải (Hạch toán)","TK Nợ (*)","TK Có (*)","Số tiền","Đối tượng Nợ","Đối tượng Có","TK ngân hàng","Khoản mục CP","Đơn vị","Đối tượng THCP","Công trình","Hợp đồng bán","CP không hợp lý","Mã thống kê"
,06-19-2021,06-19-2021,DT733347,"Doanh thu lớp học",,,3387,5111,200000,KH02401,,,,,,,,,"LĐT 5(2)"
,06-19-2021,06-19-2021,DT733348,"Doanh thu lớp học",,,3387,5111,200000,KH02782,,,,,,,,,"LĐT 5(2)"
,06-19-2021,06-19-2021,DT733349,"Doanh thu lớp học",,,3387,5111,200000,KH03614,,,,,,,,,"LĐT 5(2)"
,06-19-2021,06-19-2021,DT733350,"Doanh thu lớp học",,,3387,5111,200000,KH03663,,,,,,,,,"LĐT 5(2)"
,06-19-2021,06-19-2021,DT733351,"Doanh thu lớp học",,,3387,5111,200000,KH03724,,,,,,,,,"LĐT 5(2)"
,06-19-2021,06-19-2021,DT733352,"Doanh thu lớp học",,,3387,5111,200000,KH03731,,,,,,,,,"LĐT 5(2)"
,06-19-2021,06-19-2021,DT733353,"Doanh thu lớp học",,,3387,5111,200000,KH03856,,,,,,,,,"LĐT 5(2)"
,06-19-2021,06-19-2021,DT733354,"Doanh thu lớp học",,,3387,5111,200000,KH03973,,,,,,,,,"LĐT 5(2)"
,06-19-2021,06-19-2021,DT733355,"Doanh thu lớp học",,,3387,5111,200000,KH04066,,,,,,,,,"LĐT 5(2)"
,06-19-2021,06-19-2021,DT733356,"Doanh thu lớp học",,,3387,5111,200000,KH04351,,,,,,,,,"LĐT 5(2)"
,06-19-2021,06-19-2021,DT733357,"Doanh thu lớp học",,,3387,5111,200000,KH04493,,,,,,,,,"LĐT 5(2)"
,06-19-2021,06-19-2021,DT733358,"Doanh thu lớp học",,,3387,5111,200000,KH04613,,,,,,,,,"LĐT 5(2)"
,06-19-2021,06-19-2021,DT733359,"Doanh thu lớp học",,,3387,5111,200000,KH04614,,,,,,,,,"LĐT 5(2)"
,06-19-2021,06-19-2021,DT733360,"Doanh thu lớp học",,,3387,5111,200000,KH05656,,,,,,,,,"LĐT 5(2)"
,06-26-2021,06-26-2021,DT733361,"Doanh thu lớp học",,,3387,5111,200000,KH02401,,,,,,,,,"LĐT 5(2)"
,06-26-2021,06-26-2021,DT733362,"Doanh thu lớp học",,,3387,5111,200000,KH02782,,,,,,,,,"LĐT 5(2)"
,06-26-2021,06-26-2021,DT733363,"Doanh thu lớp học",,,3387,5111,200000,KH03614,,,,,,,,,"LĐT 5(2)"
,06-26-2021,06-26-2021,DT733364,"Doanh thu lớp học",,,3387,5111,200000,KH03663,,,,,,,,,"LĐT 5(2)"
,06-26-2021,06-26-2021,DT733365,"Doanh thu lớp học",,,3387,5111,200000,KH03724,,,,,,,,,"LĐT 5(2)"
,06-26-2021,06-26-2021,DT733366,"Doanh thu lớp học",,,3387,5111,200000,KH03731,,,,,,,,,"LĐT 5(2)"
,06-26-2021,06-26-2021,DT733367,"Doanh thu lớp học",,,3387,5111,200000,KH03856,,,,,,,,,"LĐT 5(2)"
,06-26-2021,06-26-2021,DT733368,"Doanh thu lớp học",,,3387,5111,200000,KH03973,,,,,,,,,"LĐT 5(2)"
,06-26-2021,06-26-2021,DT733369,"Doanh thu lớp học",,,3387,5111,200000,KH04066,,,,,,,,,"LĐT 5(2)"
,06-26-2021,06-26-2021,DT733370,"Doanh thu lớp học",,,3387,5111,200000,KH04351,,,,,,,,,"LĐT 5(2)"
,06-26-2021,06-26-2021,DT733371,"Doanh thu lớp học",,,3387,5111,200000,KH04493,,,,,,,,,"LĐT 5(2)"
,06-26-2021,06-26-2021,DT733372,"Doanh thu lớp học",,,3387,5111,200000,KH04613,,,,,,,,,"LĐT 5(2)"
,06-26-2021,06-26-2021,DT733373,"Doanh thu lớp học",,,3387,5111,200000,KH04614,,,,,,,,,"LĐT 5(2)"
,06-26-2021,06-26-2021,DT733374,"Doanh thu lớp học",,,3387,5111,200000,KH05656,,,,,,,,,"LĐT 5(2)"
,06-26-2021,06-26-2021,DT733375,"Doanh thu lớp học",,,3387,5111,200000,KH06286,,,,,,,,,"LĐT 5(2)"
,07-03-2021,07-03-2021,DT733376,"Doanh thu lớp học",,,3387,5111,200000,KH02401,,,,,,,,,"LĐT 5(2)"
,07-03-2021,07-03-2021,DT733377,"Doanh thu lớp học",,,3387,5111,200000,KH02782,,,,,,,,,"LĐT 5(2)"
,07-03-2021,07-03-2021,DT733378,"Doanh thu lớp học",,,3387,5111,200000,KH03614,,,,,,,,,"LĐT 5(2)"
,07-03-2021,07-03-2021,DT733379,"Doanh thu lớp học",,,3387,5111,200000,KH03658,,,,,,,,,"LĐT 5(2)"
,07-03-2021,07-03-2021,DT733380,"Doanh thu lớp học",,,3387,5111,200000,KH03663,,,,,,,,,"LĐT 5(2)"
,07-03-2021,07-03-2021,DT733381,"Doanh thu lớp học",,,3387,5111,200000,KH03724,,,,,,,,,"LĐT 5(2)"
,07-03-2021,07-03-2021,DT733382,"Doanh thu lớp học",,,3387,5111,200000,KH03731,,,,,,,,,"LĐT 5(2)"
,07-03-2021,07-03-2021,DT733383,"Doanh thu lớp học",,,3387,5111,200000,KH03856,,,,,,,,,"LĐT 5(2)"
,07-03-2021,07-03-2021,DT733384,"Doanh thu lớp học",,,3387,5111,200000,KH03973,,,,,,,,,"LĐT 5(2)"
,07-03-2021,07-03-2021,DT733385,"Doanh thu lớp học",,,3387,5111,200000,KH04066,,,,,,,,,"LĐT 5(2)"
,07-03-2021,07-03-2021,DT733386,"Doanh thu lớp học",,,3387,5111,200000,KH04216,,,,,,,,,"LĐT 5(2)"
,07-03-2021,07-03-2021,DT733387,"Doanh thu lớp học",,,3387,5111,200000,KH04351,,,,,,,,,"LĐT 5(2)"
,07-03-2021,07-03-2021,DT733388,"Doanh thu lớp học",,,3387,5111,200000,KH04493,,,,,,,,,"LĐT 5(2)"
,07-03-2021,07-03-2021,DT733389,"Doanh thu lớp học",,,3387,5111,200000,KH04613,,,,,,,,,"LĐT 5(2)"
,07-03-2021,07-03-2021,DT733390,"Doanh thu lớp học",,,3387,5111,200000,KH04614,,,,,,,,,"LĐT 5(2)"
,07-03-2021,07-03-2021,DT733391,"Doanh thu lớp học",,,3387,5111,200000,KH05656,,,,,,,,,"LĐT 5(2)"
,07-03-2021,07-03-2021,DT733392,"Doanh thu lớp học",,,3387,5111,200000,KH06286,,,,,,,,,"LĐT 5(2)"
,07-10-2021,07-10-2021,DT733393,"Doanh thu lớp học",,,3387,5111,200000,KH02401,,,,,,,,,"LĐT 5(2)"
,07-10-2021,07-10-2021,DT733394,"Doanh thu lớp học",,,3387,5111,200000,KH02782,,,,,,,,,"LĐT 5(2)"
,07-10-2021,07-10-2021,DT733395,"Doanh thu lớp học",,,3387,5111,200000,KH03614,,,,,,,,,"LĐT 5(2)"
,07-10-2021,07-10-2021,DT733396,"Doanh thu lớp học",,,3387,5111,200000,KH03658,,,,,,,,,"LĐT 5(2)"
,07-10-2021,07-10-2021,DT733397,"Doanh thu lớp học",,,3387,5111,200000,KH03663,,,,,,,,,"LĐT 5(2)"
,07-10-2021,07-10-2021,DT733398,"Doanh thu lớp học",,,3387,5111,200000,KH03724,,,,,,,,,"LĐT 5(2)"
,07-10-2021,07-10-2021,DT733399,"Doanh thu lớp học",,,3387,5111,200000,KH03731,,,,,,,,,"LĐT 5(2)"
,07-10-2021,07-10-2021,DT733400,"Doanh thu lớp học",,,3387,5111,200000,KH03856,,,,,,,,,"LĐT 5(2)"
,07-10-2021,07-10-2021,DT733401,"Doanh thu lớp học",,,3387,5111,200000,KH03973,,,,,,,,,"LĐT 5(2)"
,07-10-2021,07-10-2021,DT733402,"Doanh thu lớp học",,,3387,5111,200000,KH04066,,,,,,,,,"LĐT 5(2)"
,07-10-2021,07-10-2021,DT733403,"Doanh thu lớp học",,,3387,5111,200000,KH04342,,,,,,,,,"LĐT 5(2)"
,07-10-2021,07-10-2021,DT733404,"Doanh thu lớp học",,,3387,5111,200000,KH04351,,,,,,,,,"LĐT 5(2)"
,07-10-2021,07-10-2021,DT733405,"Doanh thu lớp học",,,3387,5111,200000,KH04431,,,,,,,,,"LĐT 5(2)"
,07-10-2021,07-10-2021,DT733406,"Doanh thu lớp học",,,3387,5111,200000,KH04493,,,,,,,,,"LĐT 5(2)"
,07-10-2021,07-10-2021,DT733407,"Doanh thu lớp học",,,3387,5111,200000,KH04613,,,,,,,,,"LĐT 5(2)"
,07-10-2021,07-10-2021,DT733408,"Doanh thu lớp học",,,3387,5111,200000,KH04614,,,,,,,,,"LĐT 5(2)"
,07-10-2021,07-10-2021,DT733409,"Doanh thu lớp học",,,3387,5111,200000,KH05656,,,,,,,,,"LĐT 5(2)"
,07-10-2021,07-10-2021,DT733410,"Doanh thu lớp học",,,3387,5111,200000,KH06286,,,,,,,,,"LĐT 5(2)"
,07-30-2021,07-30-2021,DT733639,"Doanh thu lớp học",,,3387,5111,102000,KH06575,,,,,,,,,TNC3.3
,07-30-2021,07-30-2021,DT733640,"Doanh thu lớp học",,,3387,5111,102000,KH06597,,,,,,,,,TNC3.3
,08-06-2021,08-06-2021,DT733641,"Doanh thu lớp học",,,3387,5111,96000,KH06575,,,,,,,,,TNC3.3
,08-06-2021,08-06-2021,DT733642,"Doanh thu lớp học",,,3387,5111,96000,KH06597,,,,,,,,,TNC3.3
,08-06-2021,08-06-2021,DT733643,"Doanh thu lớp học",,,3387,5111,96000,KH06780,,,,,,,,,TNC3.3
,08-13-2021,08-13-2021,DT733644,"Doanh thu lớp học",,,3387,5111,96000,KH06575,,,,,,,,,TNC3.3
,08-13-2021,08-13-2021,DT733645,"Doanh thu lớp học",,,3387,5111,96000,KH06597,,,,,,,,,TNC3.3
,08-13-2021,08-13-2021,DT733646,"Doanh thu lớp học",,,3387,5111,96000,KH06780,,,,,,,,,TNC3.3
,08-13-2021,08-13-2021,DT733647,"Doanh thu lớp học",,,3387,5111,96000,KH06815,,,,,,,,,TNC3.3
,08-20-2021,08-20-2021,DT733648,"Doanh thu lớp học",,,3387,5111,96000,KH05947,,,,,,,,,TNC3.3
,08-20-2021,08-20-2021,DT733649,"Doanh thu lớp học",,,3387,5111,96000,KH06575,,,,,,,,,TNC3.3
,08-20-2021,08-20-2021,DT733650,"Doanh thu lớp học",,,3387,5111,96000,KH06597,,,,,,,,,TNC3.3
,08-20-2021,08-20-2021,DT733651,"Doanh thu lớp học",,,3387,5111,96000,KH06780,,,,,,,,,TNC3.3
,08-20-2021,08-20-2021,DT733652,"Doanh thu lớp học",,,3387,5111,96000,KH06781,,,,,,,,,TNC3.3
,08-20-2021,08-20-2021,DT733653,"Doanh thu lớp học",,,3387,5111,96000,KH06815,,,,,,,,,TNC3.3
,08-20-2021,08-20-2021,DT733654,"Doanh thu lớp học",,,3387,5111,96000,KH06831,,,,,,,,,TNC3.3
,08-08-2021,08-08-2021,DT733763,"Doanh thu lớp học",,,3387,5111,128000,KH06434,,,,,,,,,TC5.9
,08-08-2021,08-08-2021,DT733764,"Doanh thu lớp học",,,3387,5111,128000,KH06459,,,,,,,,,TC5.9
,08-08-2021,08-08-2021,DT733765,"Doanh thu lớp học",,,3387,5111,128000,KH06699,,,,,,,,,TC5.9
,08-08-2021,08-08-2021,DT733766,"Doanh thu lớp học",,,3387,5111,128000,KH06434,,,,,,,,,TC5.9
,08-08-2021,08-08-2021,DT733767,"Doanh thu lớp học",,,3387,5111,128000,KH06459,,,,,,,,,TC5.9
,08-08-2021,08-08-2021,DT733768,"Doanh thu lớp học",,,3387,5111,128000,KH06699,,,,,,,,,TC5.9
,08-15-2021,08-15-2021,DT733769,"Doanh thu lớp học",,,3387,5111,128000,KH06434,,,,,,,,,TC5.9
,08-15-2021,08-15-2021,DT733770,"Doanh thu lớp học",,,3387,5111,128000,KH06459,,,,,,,,,TC5.9
,08-15-2021,08-15-2021,DT733771,"Doanh thu lớp học",,,3387,5111,128000,KH06699,,,,,,,,,TC5.9
,08-15-2021,08-15-2021,DT733772,"Doanh thu lớp học",,,3387,5111,128000,KH06792,,,,,,,,,TC5.9
,08-15-2021,08-15-2021,DT733773,"Doanh thu lớp học",,,3387,5111,128000,KH06434,,,,,,,,,TC5.9
,08-15-2021,08-15-2021,DT733774,"Doanh thu lớp học",,,3387,5111,128000,KH06459,,,,,,,,,TC5.9
,08-15-2021,08-15-2021,DT733775,"Doanh thu lớp học",,,3387,5111,128000,KH06699,,,,,,,,,TC5.9
,08-15-2021,08-15-2021,DT733776,"Doanh thu lớp học",,,3387,5111,128000,KH06792,,,,,,,,,TC5.9
,08-17-2021,08-17-2021,DT733849,"Doanh thu lớp học",,,3387,5111,96000,KH05001,,,,,,,,,A5.1
,08-17-2021,08-17-2021,DT733850,"Doanh thu lớp học",,,3387,5111,96000,KH06441,,,,,,,,,A5.1
,08-17-2021,08-17-2021,DT733851,"Doanh thu lớp học",,,3387,5111,96000,KH06504,,,,,,,,,A5.1
,08-17-2021,08-17-2021,DT733852,"Doanh thu lớp học",,,3387,5111,96000,KH06699,,,,,,,,,A5.1
,08-17-2021,08-17-2021,DT733853,"Doanh thu lớp học",,,3387,5111,96000,KH06792,,,,,,,,,A5.1
,07-29-2021,07-29-2021,DT734413,"Doanh thu lớp học",,,3387,5111,136000,KH03369,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734414,"Doanh thu lớp học",,,3387,5111,136000,KH03393,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734415,"Doanh thu lớp học",,,3387,5111,136000,KH03497,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734416,"Doanh thu lớp học",,,3387,5111,136000,KH03617,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734417,"Doanh thu lớp học",,,3387,5111,136000,KH03622,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734418,"Doanh thu lớp học",,,3387,5111,160000,KH03731,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734419,"Doanh thu lớp học",,,3387,5111,136000,KH03735,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734420,"Doanh thu lớp học",,,3387,5111,136000,KH03953,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734421,"Doanh thu lớp học",,,3387,5111,136000,KH03977,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734422,"Doanh thu lớp học",,,3387,5111,136000,KH03978,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734423,"Doanh thu lớp học",,,3387,5111,136000,KH04066,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734424,"Doanh thu lớp học",,,3387,5111,136000,KH04144,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734425,"Doanh thu lớp học",,,3387,5111,136000,KH04341,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734426,"Doanh thu lớp học",,,3387,5111,136000,KH04954,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734427,"Doanh thu lớp học",,,3387,5111,136000,KH05166,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734428,"Doanh thu lớp học",,,3387,5111,136000,KH05271,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734429,"Doanh thu lớp học",,,3387,5111,136000,KH05374,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734430,"Doanh thu lớp học",,,3387,5111,136000,KH05449,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734431,"Doanh thu lớp học",,,3387,5111,136000,KH05582,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734432,"Doanh thu lớp học",,,3387,5111,136000,KH05666,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734433,"Doanh thu lớp học",,,3387,5111,136000,KH05698,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734434,"Doanh thu lớp học",,,3387,5111,136000,KH06680,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734435,"Doanh thu lớp học",,,3387,5111,136000,KH06712,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734436,"Doanh thu lớp học",,,3387,5111,136000,KH03369,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734437,"Doanh thu lớp học",,,3387,5111,136000,KH03393,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734438,"Doanh thu lớp học",,,3387,5111,136000,KH03497,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734439,"Doanh thu lớp học",,,3387,5111,136000,KH03617,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734440,"Doanh thu lớp học",,,3387,5111,136000,KH03622,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734441,"Doanh thu lớp học",,,3387,5111,160000,KH03731,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734442,"Doanh thu lớp học",,,3387,5111,136000,KH03735,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734443,"Doanh thu lớp học",,,3387,5111,136000,KH03953,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734444,"Doanh thu lớp học",,,3387,5111,136000,KH03977,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734445,"Doanh thu lớp học",,,3387,5111,136000,KH03978,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734446,"Doanh thu lớp học",,,3387,5111,136000,KH04066,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734447,"Doanh thu lớp học",,,3387,5111,136000,KH04144,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734448,"Doanh thu lớp học",,,3387,5111,136000,KH04341,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734449,"Doanh thu lớp học",,,3387,5111,136000,KH04954,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734450,"Doanh thu lớp học",,,3387,5111,136000,KH05166,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734451,"Doanh thu lớp học",,,3387,5111,136000,KH05271,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734452,"Doanh thu lớp học",,,3387,5111,136000,KH05374,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734453,"Doanh thu lớp học",,,3387,5111,136000,KH05449,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734454,"Doanh thu lớp học",,,3387,5111,136000,KH05582,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734455,"Doanh thu lớp học",,,3387,5111,136000,KH05666,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734456,"Doanh thu lớp học",,,3387,5111,136000,KH05698,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734457,"Doanh thu lớp học",,,3387,5111,136000,KH06680,,,,,,,,,AMS2T
,07-29-2021,07-29-2021,DT734458,"Doanh thu lớp học",,,3387,5111,136000,KH06712,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734459,"Doanh thu lớp học",,,3387,5111,128000,KH02782,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734460,"Doanh thu lớp học",,,3387,5111,128000,KH03369,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734461,"Doanh thu lớp học",,,3387,5111,128000,KH03393,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734462,"Doanh thu lớp học",,,3387,5111,128000,KH03497,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734463,"Doanh thu lớp học",,,3387,5111,128000,KH03617,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734464,"Doanh thu lớp học",,,3387,5111,128000,KH03622,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734465,"Doanh thu lớp học",,,3387,5111,160000,KH03731,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734466,"Doanh thu lớp học",,,3387,5111,128000,KH03735,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734467,"Doanh thu lớp học",,,3387,5111,128000,KH03953,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734468,"Doanh thu lớp học",,,3387,5111,128000,KH03977,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734469,"Doanh thu lớp học",,,3387,5111,128000,KH03978,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734470,"Doanh thu lớp học",,,3387,5111,128000,KH04066,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734471,"Doanh thu lớp học",,,3387,5111,128000,KH04139,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734472,"Doanh thu lớp học",,,3387,5111,128000,KH04144,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734473,"Doanh thu lớp học",,,3387,5111,128000,KH04341,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734474,"Doanh thu lớp học",,,3387,5111,128000,KH04954,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734475,"Doanh thu lớp học",,,3387,5111,128000,KH05166,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734476,"Doanh thu lớp học",,,3387,5111,128000,KH05271,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734477,"Doanh thu lớp học",,,3387,5111,128000,KH05374,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734478,"Doanh thu lớp học",,,3387,5111,128000,KH05449,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734479,"Doanh thu lớp học",,,3387,5111,128000,KH05666,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734480,"Doanh thu lớp học",,,3387,5111,128000,KH06680,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734481,"Doanh thu lớp học",,,3387,5111,128000,KH06712,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734482,"Doanh thu lớp học",,,3387,5111,128000,KH02782,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734483,"Doanh thu lớp học",,,3387,5111,128000,KH03369,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734484,"Doanh thu lớp học",,,3387,5111,128000,KH03393,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734485,"Doanh thu lớp học",,,3387,5111,128000,KH03497,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734486,"Doanh thu lớp học",,,3387,5111,128000,KH03617,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734487,"Doanh thu lớp học",,,3387,5111,128000,KH03622,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734488,"Doanh thu lớp học",,,3387,5111,160000,KH03731,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734489,"Doanh thu lớp học",,,3387,5111,128000,KH03735,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734490,"Doanh thu lớp học",,,3387,5111,128000,KH03953,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734491,"Doanh thu lớp học",,,3387,5111,128000,KH03977,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734492,"Doanh thu lớp học",,,3387,5111,128000,KH03978,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734493,"Doanh thu lớp học",,,3387,5111,128000,KH04066,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734494,"Doanh thu lớp học",,,3387,5111,128000,KH04139,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734495,"Doanh thu lớp học",,,3387,5111,128000,KH04144,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734496,"Doanh thu lớp học",,,3387,5111,128000,KH04341,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734497,"Doanh thu lớp học",,,3387,5111,128000,KH04954,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734498,"Doanh thu lớp học",,,3387,5111,128000,KH05166,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734499,"Doanh thu lớp học",,,3387,5111,128000,KH05271,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734500,"Doanh thu lớp học",,,3387,5111,128000,KH05374,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734501,"Doanh thu lớp học",,,3387,5111,128000,KH05449,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734502,"Doanh thu lớp học",,,3387,5111,128000,KH05666,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734503,"Doanh thu lớp học",,,3387,5111,128000,KH06680,,,,,,,,,AMS2T
,08-05-2021,08-05-2021,DT734504,"Doanh thu lớp học",,,3387,5111,128000,KH06712,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734505,"Doanh thu lớp học",,,3387,5111,128000,KH02782,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734506,"Doanh thu lớp học",,,3387,5111,128000,KH03369,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734507,"Doanh thu lớp học",,,3387,5111,128000,KH03393,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734508,"Doanh thu lớp học",,,3387,5111,128000,KH03497,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734509,"Doanh thu lớp học",,,3387,5111,128000,KH03617,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734510,"Doanh thu lớp học",,,3387,5111,128000,KH03622,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734511,"Doanh thu lớp học",,,3387,5111,160000,KH03731,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734512,"Doanh thu lớp học",,,3387,5111,128000,KH03735,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734513,"Doanh thu lớp học",,,3387,5111,128000,KH03953,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734514,"Doanh thu lớp học",,,3387,5111,128000,KH03977,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734515,"Doanh thu lớp học",,,3387,5111,128000,KH03978,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734516,"Doanh thu lớp học",,,3387,5111,128000,KH04066,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734517,"Doanh thu lớp học",,,3387,5111,128000,KH04139,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734518,"Doanh thu lớp học",,,3387,5111,128000,KH04341,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734519,"Doanh thu lớp học",,,3387,5111,128000,KH04954,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734520,"Doanh thu lớp học",,,3387,5111,128000,KH05166,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734521,"Doanh thu lớp học",,,3387,5111,128000,KH05271,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734522,"Doanh thu lớp học",,,3387,5111,128000,KH05374,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734523,"Doanh thu lớp học",,,3387,5111,128000,KH05449,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734524,"Doanh thu lớp học",,,3387,5111,128000,KH05666,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734525,"Doanh thu lớp học",,,3387,5111,128000,KH06680,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734526,"Doanh thu lớp học",,,3387,5111,128000,KH06712,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734527,"Doanh thu lớp học",,,3387,5111,128000,KH02782,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734528,"Doanh thu lớp học",,,3387,5111,160000,KH03293,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734529,"Doanh thu lớp học",,,3387,5111,128000,KH03369,,,,,,,,,AMS2T
